is_blue,is_local,is_core,arpu,brand,gender,age,id_area,avg_time,avg_distance,avg_speed,n_obs,manhua_ltime,manhua_lflux,jinrongye_ltime,jinrongye_lflux,zhuti_zhuomian_ltime,zhuti_zhuomian_lflux,wuliu_kuaidi_ltime,wuliu_kuaidi_lflux,yule_zixun_ltime,yule_zixun_lflux,dongzuo_youxi_ltime,dongzuo_youxi_lflux,qiche_xinxi_ltime,qiche_xinxi_lflux,caijing_zixun_ltime,caijing_zixun_lflux,waiyu_ltime,waiyu_lflux,junshi_zixun_ltime,junshi_zixun_lflux,lvyou_chuxing_ltime,lvyou_chuxing_lflux,bangong_wenjiao_ltime,bangong_wenjiao_lflux,shouji_shuma_ltime,shouji_shuma_lflux,shequ_luntan_ltime,shequ_luntan_lflux,hunlian_jiaoyou_ltime,hunlian_jiaoyou_lflux,gongju_ruanjian_ltime,gongju_ruanjian_lflux,tuangou_dazhe_ltime,tuangou_dazhe_lflux,waimai_songcan_ltime,waimai_songcan_lflux,dache_ruanjian_ltime,dache_ruanjian_lflux,cidian_fanyi_ltime,cidian_fanyi_lflux,shejiao_wangluo_ltime,shejiao_wangluo_lflux,anquan_shadu_ltime,anquan_shadu_lflux,dianying_ltime,dianying_lflux,shouji_yuedu_ltime,shouji_yuedu_lflux,liulanqi_ltime,liulanqi_lflux,keji_zixun_ltime,keji_zixun_lflux,fuzhuang_fangzhi_ltime,fuzhuang_fangzhi_lflux,shijian_tianqi_ltime,shijian_tianqi_lflux,dianzi_zhifu_ltime,dianzi_zhifu_lflux,yiliao_jiankang_ltime,yiliao_jiankang_lflux,weizhang_chaxun_ltime,weizhang_chaxun_lflux,shouji_shipin_ltime,shouji_shipin_lflux
0,Y,Y,42.1300000000000026,IQOO,01,12,352121,1398.40000000000009,2747.59999999999991,12.5999999999999996,5,,,,,,,1403521,46853862,,,,,224075,2493309,,,,,,,8774731,46337237,,,125226,80479,,,,,451834,684606,2064638,88768354,109624,590924,5114916,76509759,,,3288658,42477089,17468,306172,,,3775236,15596316,935040,28451587,41,4034,,,21409,38801,23559709,83491164,2118201,16455341,,,20620602,818948318
0,Y,Y,65.6299999999999955,REALME,02,07,411023,318.09699999999998,942.451999999999998,44.7100000000000009,31,,,,,,,,,,,,,12997,394622,768000,1167596,,,,,,,,,380321,12237,,,,,0,262,517071,23310304,211000,1119,6982,226,,,138882,28705,200582,30244,,,264,3871,,,,,,,,,973738,350684,,,,,28439777,71759616
0,,,,,,,,799.770999999999958,3329.40000000000009,496.913999999999987,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,47.7000000000000028,苹果,02,05,350205,1123.13200000000006,4608.18900000000031,24.3019999999999996,53,,,,,,,321315,6526859,,,,,956,25912,,,,,,,18850642,429685471,,,70042,45352,,,,,525367,51524439,20502681,997054914,3360683,81051843,1897457,55595737,1145,59266,10777782,46158761,,,,,17965238,38686967,138279,1618487,,,,,,,9099458,126776132,552314,701545,,,118841072,12059792452
0,Y,Y,138,苹果,01,07,340702,571.009999999999991,2477.54599999999982,348.52600000000001,97,,,,,,,37672,751588,,,,,162268,708113,12042,411125,,,,,4723556,176100081,,,46601,1582,,,,,119289,240393,3851071,74895337,4108382,47688961,772131,67288555,,,22902945,484892412,465,9629,,,1248819,1930758,546,6113,,,,,,,39317447,726063705,8469,51046,,,16684294,1089806998
0,Y,Y,78,苹果,01,05,341003,957,6888.04299999999967,109.191000000000003,47,,,,,,,588405,17362871,,,,,7560,52591,,,,,,,2328624,53982211,,,8231,28819,,,737667,70855801,5411795,80426371,17117299,760855201,984709,15176114,1525330,8322150,,,10054684,222694001,85885,104368,,,22150553,36815510,847063,15177542,2,448,,,35000,1368,2056760,5068894,145929,242289,,,192058735,17533683544
0,Y,Y,0.0200000000000000004,东方龙,03,16,"""""",1168.375,6710.30000000000018,91.1580000000000013,120,,,,,,,,,,,,,,,,,,,,,,,,,0,147,,,,,,,,,,,1000,345,,,,,,,,,,,,,,,,,,,,,,,,,327,238
0,Y,Y,278,HONOR,01,07,350181,1658.35599999999999,10648.7240000000002,71.2180000000000035,87,,,1,140,,,2283910,270018685,,,,,9506574,304805786,1093117,5087915,,,,,7258655,116314072,,,422282,743732,,,63350363,111092418,1152927,167745844,40540758,1411625348,1276848,5265427,12526029,140149543,495001,4769539,7120249,142965916,5670832,85840295,,,36832230,57589382,17471258,261886794,335085,5930474,,,196630,1146283,65999739,121514330,1084980,157152,89001,2648272,283472282,11534161228
0,,,,,,,,2300.04799999999977,3656.96799999999985,38.7899999999999991,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,N,Y,81.2999999999999972,IQOO,01,05,350503,1321.58799999999997,13057.4120000000003,21.8240000000000016,17,,,2,258,,,2250,744,,,118,4160,348622,2173425,15378,1560,,,,,8682668,43441461,,,1687047,6503801,,,137423,161848,109227,16148429,7570501,104912086,907555,21272611,9987026,26628572,78,452,35990628,92501004,527,9837,,,12898957,5798905,3278274,2552943,26366,2775111,,,155,1390,5722888,116720608,16085,14022,159002,113919,386889542,15136854471
0,Y,Y,0,IQOO,02,08,632124,761.631999999999948,6813.42100000000028,496.211000000000013,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,177.900000000000006,华为,01,05,433125,772.708999999999946,1763.60799999999995,78.215999999999994,199,,,,,,,39365,3480,,,,,5452223,15273894,71325,56307,,,,,1546183,1324496,,,152596331,189510347,,,1527382,552167,13429931,541794048,37714209,424870034,837087906,1567592489,2504572,2844968,0,60,270195239,261483866,389756,2483639,,,249087158,421773629,8078262,60761928,20000,2975,,,7594,716,66092172,694878707,376743,269062,162660,492957,312728844,42644988999
0,Y,Y,44.7999999999999972,华为,01,08,360702,517.095000000000027,4267.22599999999966,227.332999999999998,84,,,,,,,62215,8282,,,,,,,,,,,,,144125,4568906,,,174766,12807,,,120001,1632,160286,2206,279472,951264,14739,28241,17000,1877745,,,1065856,7192208,76131,10296,,,1547993,114616,89028,61738,,,,,,,979597,8465214,,,,,9169052,478267927
0,,,,,,,,1289.22700000000009,8551.6820000000007,55.3410000000000011,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,126.5,华为,02,12,350204,1993.85699999999997,14771.9050000000007,28.4759999999999991,21,,,,,,,,,,,,,8287,8241,,,,,,,15374041,39241501,,,1618368,384898,,,,,170,1289,382741,7175914,486410,4869309,2496248,55672204,,,3008885,27200380,77491,506718,,,1264249,1667578,924247,2773492,511,15583,,,,,4512952,7686668,56296,6508,,,114352107,7538019796
0,N,Y,198,欧珀,01,11,350525,1975.35300000000007,27120.5289999999986,510.235000000000014,17,,,,,,,20,168,,,557,1177,1033,4156,,,,,,,346869,1598793,,,16000,9831,,,,,1814,54559,554400,462918,343695,10698,135078,647109,,,7774480,31854664,93901,56801,,,4249691,8581850,7541811,10609685,5587144,361193269,,,,,1099962,26566747,120037,242241,,,41599164,1700621492
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,967.410999999999945,4551.11200000000008,32.7010000000000005,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,1858.83999999999992,8564.65099999999984,48.9720000000000013,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,46,荣耀,01,16,"""""",506.238,3569,238.619,21,,,,,,,290027,10252260,,,,,76071,11125,24487,145913,,,,,17173240,112243803,,,27947,14987,,,9989247,392078,33222,2466983,7315616,238141149,773249,49985907,10454689,336245756,2,483,23164972,1115167218,1693082,18959140,35,232,19952392,44531870,2078496,10220446,120174,9421,,,,,6756770,37680185,48807,31061,,,88235627,5485187558
0,,,,,,,,545.267000000000053,2383.90000000000009,36.5330000000000013,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,N,Y,18,华为,02,15,452223,455.233000000000004,3682.83699999999999,66.4189999999999969,43,,,,,,,,,,,,,,,,,,,,,22874,283280,,,30000,624,,,,,,,30,459,,,,,,,30000,232,21466,15758,,,25256,73135,1356,5520,,,,,276000,7778648,19000,37818,,,,,1105462,27882372
0,Y,Y,37.2999999999999972,维沃,02,09,352624,1079.04199999999992,3936.125,17.8129999999999988,48,,,,,,,,,,,,,151729,2370243,,,,,,,6688268,17234640,,,79,867,,,,,38742,413638,9599991,305121736,294567,7097997,969532,24921895,,,591869,1155774,1721069,17137904,,,105105,1778470,2299939,2926034,4540,110313,,,132000,468014,18151868,133270181,45228,13235,,,2752324,599524781
0,Y,Y,11,苹果,01,08,350626,2146.11499999999978,15684.3109999999997,63.8519999999999968,61,,,,,,,,,,,,,,,,,,,,,,,,,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,46.1000000000000014,红米,01,08,350204,3209.30999999999995,11516.3790000000008,18.5169999999999995,58,,,,,,,,,,,5,1420,3,489,20453,62378,,,,,721201,10067011,,,43225609,23040530,,,,,749633,7086089,217935754,458210183,63824749,38278176,759226,8967840,,,100305474,97507548,4806,11539,,,4819967,45103890,553063,2460221,,,,,664577,857253,2248895,11070661,46476,94884,99000,49384,68671484,2492427060
0,Y,Y,0,"""""",02,08,350204,1004.42399999999998,5587.30500000000029,287.831000000000017,118,,,,,,,36811,8035,,,,,,,,,,,,,,,,,,,,,,,1140,20324,,,,,,,,,,,,,,,,,,,,,,,,,179211,208182,,,,,5,497
0,Y,Y,91.9000000000000057,华为,02,12,350524,1783.61500000000001,16475.2309999999998,44.0769999999999982,13,,,,,,,,,,,,,3385175,4053897,62168,241481,,,,,1090419,5347491,,,328478,52270,,,,,729178,1108600,3845129,5668338,16061,19085,373915,915433,37663,452450,1151562,1771657,6006,53168,,,519786,2141610,567715,802285,,,,,3000,819320,1150689,7898506,292,12273,,,42019891,1329051370
0,Y,Y,84,华为,01,09,362528,922.380999999999972,8683.53600000000006,81.6310000000000002,84,,,,,,,143435,15565472,,,,,838349,3995885,48000,2748274,,,,,2292109,71383221,,,149423,54886,,,2000,1344,1072977,75793259,28816137,1050004385,2053834,7401827,2814469,29882195,615431,955418,1211407,6876117,425906,2455231,7037,2239,242276,8153643,6313927,10257576,773627,52790111,,,2,417,8850575,132227858,1061885,39126845,244721,1021046,38813375,5252535908
0,N,Y,118,"""""",01,05,350681,1576.86400000000003,4867.11399999999958,53.5679999999999978,44,,,,,,,35354,90354,,,,,31093,13559,,,,,,,1863507,6940311,,,17398,2938238,,,,,5363682,58255493,5054145,363278935,185571,7092251,1671640,36919823,,,4693300,34519048,111584,81579,44,227,8511058,23101247,1011944,12294957,63,353,,,51000,496816,2531254,34904425,191,1493,,,108196684,7114696405
0,,,,,,,,4409.48099999999977,6643.22199999999975,9.44400000000000084,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,199,欧珀,01,09,130402,953.705000000000041,5041.27300000000014,121.442999999999998,88,,,,,,,12307284,9180268,,,,,10629188,20774474,11000,1232474,,,,,124001,290919,,,336265,188806,179024,32625,352007,21890,11556719,1563218010,3671655,121748292,2419188,518175,4513582,12801521,198954,81128,49382888,263009364,540219,1092128,,,1535583,59120018,4899603,33204737,11088575,37144121,,,,,6244421,284192565,342519,405689,66944,91660,121667106,2022171050
0,Y,Y,58,小米,01,11,342224,319.468000000000018,1313.9190000000001,69.2740000000000009,62,,,,,,,,,,,,,25,423,,,,,,,564040,4468930,,,25037830,42131469,,,124692,7150,124120,31167959,179253,2170928,,,,,,,3840232,13462461,62376,175879,,,992168,5358649,182868,313387,,,,,,,10525919,7475189,59760,2473,,,10693032,811718377
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,1005.20399999999995,8783.76499999999942,237.418000000000006,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,N,Y,19.1999999999999993,苹果,02,06,410122,1040.29999999999995,5786.85000000000036,26.3999999999999986,20,,,,,,,385904,2085970,,,,,56021,47487,,,,,,,7177858,123005555,,,43,256,,,,,444542,1162879,58472282,993025639,3283200,54841963,1607009,15526538,5257263,230860640,20947493,806206698,992046,1376200,,,418858,9767145,54806,1346401,182000,214805,79757,7704,,,6149629,25541064,35203,24343,,,62391147,1626065985
0,Y,Y,46,华为,01,04,350203,749.678999999999974,7904.07099999999991,92.3569999999999993,28,,,,,,,,,,,,,157,1764,,,,,,,146844,313627,,,74,144,,,163000,38885519,107089,848511,1877514,28023428,2635710,79942583,8616483,102422070,871224,3868562,1302512,21567237,20659,695785,,,23192553,46674206,2295391,9464351,1775461,91206763,,,,,5536250,137527689,9092,1811,,,124176892,18553540870
0,N,Y,28.1000000000000014,华为,01,09,411325,141,402,10,2,,,,,,,,,,,,,19000,1780,,,,,,,33104,1189772,,,,,,,,,3000,347782,44,396,,,,,,,30000,15083,11000,7538,,,38000,1265039,44798,53898,,,,,,,65304,67023,,,,,352246,74458609
0,,,,,,,,3645,61599.3329999999987,47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,1893.85699999999997,3385.71399999999994,37.429000000000002,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,195,苹果,01,06,412722,760.448999999999955,1851.4670000000001,107.906999999999996,107,,,,,,,941,4299,,,,,2535483,79415575,,,,,,,2179431,13184495,,,1833803,2031799,,,7023,1235,8406303,121640126,3938713,18852290,356861651,272448916,1542220,35784638,,,6682710,134154441,373559,35068,17,187,50723788,68112510,3709721,59907045,395308,17589,,,,,23518802,190214850,631905,109309,47000,4728603,230286297,24472520368
0,Y,Y,0,欧珀,01,04,360827,,,,,,,,,,,,,,,,,66,885,,,,,,,250,549,,,13019,22248,,,,,,,438,4394,45,492,,,,,548,2479,,,,,25000,152949,137,2259,,,,,,,18641,235173,,,,,180613,1006182
0,Y,Y,82,欧珀,02,10,350681,606.740000000000009,3383.53999999999996,256.060000000000002,50,,,,,,,15133,3078,,,10250,9629,65509,15581,,,,,,,3708191,123437902,,,64000,1580,,,,,1075421,61761751,927410,1718534,6578876,2107370,2578376,69461180,,,49580871,109857574,396650,682909,,,3847547,38491953,5302642,7457217,927415,39645874,,,,,7512114,34473912,198728,1208593,,,73386037,1034799282
0,Y,Y,0.0200000000000000004,PEIKER,03,16,"""""",1855.63599999999997,5448.65200000000004,35.652000000000001,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,419,苹果,01,11,350221,2411.70200000000023,8317.15799999999945,155.707999999999998,171,,,543682,7257,,,0,40,,,135591,880,1224253,55520154,611631,5012955,,,,,489426,26744903,,,492139,420364,,,80,537,4438093,6296740,896261,13034302,8516919,45273972,434124,5131658,326439,136057,5510146,16843062,169726,1559874,,,181393962,62376324,156260,1141857,17892521,850558623,,,8000,535009,25460008,189739361,20210931,49511592,20956,150701,114550843,3246751411
0,,,,,,,,1234.33300000000008,5787,64.6670000000000016,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,1806.27299999999991,12739.7270000000008,360.908999999999992,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,42.3900000000000006,华为,02,06,350721,221.544999999999987,2082.31800000000021,1887.5,22,,,,,,,145157,17623,,,,,388407,2835268,,,,,,,146998,461758,,,100737,12299,,,,,6347371,1090610,9739035,664529269,835210,5135932,487667,205712,,,7765174,11564815,15240,152012,,,8068480,64582469,12801676,166827203,,,,,,,354360,5845154,34986,2904,,,65418917,2500822773
0,Y,Y,49.6000000000000014,小米,01,05,350322,1708.27299999999991,11622.3639999999996,81.5819999999999936,55,,,,,,,268910,39520,,,231,1528,135397,947654,46,272,,,,,476491,12966759,,,72309592,63043849,,,53528256,1294368,1121244,113374663,37247004,1250894399,2308824,10020735,1300578,616758,,,142039318,3318536930,209301,198193,85,639,19264905,60735083,767451,4530919,,,,,,,13088388,62969494,643984,11431236,,,160833419,5234635176
0,Y,Y,10,欧珀,02,09,362202,1504.18000000000006,9173.5570000000007,24.4430000000000014,61,,,,,,,93229,1975466,,,,,6000,7388,,,,,,,2307847,9776956,,,,,,,,,0,30,1139389,10168450,18797,25151,3512528,19529039,,,770600,1026130,29822,93783,,,165000,16892,78346,64822,,,,,50000,655216,311649,1177805,,,,,227370,3552544
0,Y,Y,7.76999999999999957,LG,03,16,"""""",1342,9119.16699999999946,36.75,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,59.5,苹果,01,07,350681,676.011999999999944,5138.02400000000034,42.6589999999999989,82,,,,,,,54011,46190,,,,,513207,19932844,21017,3624,,,,,2852033,134008474,,,4527078,88360342,,,75738,45418,2293515,55419547,5429978,156592029,4287492,83104608,17997764,122117585,45775,15327371,12064395,806299501,371,11010,3000,16518,1282854,3228581,1076029,2435716,,,1671161,785922729,,,3087189,46446070,8314232,897383662,,,36931125,3680302141
0,Y,Y,28.3999999999999986,苹果,02,07,350203,987.461999999999989,6038.51299999999992,23.0259999999999998,39,,,,,,,,,,,,,1,350,,,,,,,242742,3500539,,,,,,,,,,,43,7965,397912,904600,,,,,13873,300736,,,,,34,1323,6406,18649,,,,,,,197447,3697346,,,,,2467392,39517850
0,,,,,,,,1481.46000000000004,9817.18000000000029,173,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,2191.67900000000009,17424.8209999999999,63.679000000000002,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,39,苹果,02,12,412726,1437.53800000000001,11889.7690000000002,76.5130000000000052,39,,,,,,,,,,,,,855,1495,,,,,,,62,216,,,,,,,,,575,8148,3218,17928,0,120,,,,,181105,1377205,,,,,24522,32320,,,,,,,,,,,,,,,1408574,55173849
0,Y,Y,69,SAMSUNG,02,08,431002,1061.80999999999995,3639.82299999999987,73.4939999999999998,79,,,,,,,140957,7183102,,,,,672,51906,,,,,,,748393,1666511,,,200878,67737,,,52,172,,,1193361,10981438,254236,3727259,703000,9592768,,,565108,1470203,1647815,118747,,,5965094,8339489,79,1812,25563,9684,,,,,526785,238473,,,,,30384263,628440240
0,Y,Y,11.0999999999999996,华为,01,10,411324,1208.82999999999993,3811.82999999999993,26.4340000000000011,53,,,,,,,,,,,,,,,,,,,,,59110,559778,,,,,,,,,3248,340325,13183,1479,,,891206,9151109,,,,,8718,9694,,,167377,55196,1474132,2605908,322131,520628,,,,,564846,11405903,1755,4473,,,2462358,92492450
0,Y,Y,399.100000000000023,苹果,01,09,350403,1241.97600000000011,10951.4269999999997,46.5120000000000005,82,,,1691487,2038616,,,1549441,79787596,,,9,263,440270,18530555,15095,10038916,,,,,1175350,45099550,,,182,1196,,,,,278369,1642568,7611659,257179043,258457,3059543,7060846,43182062,5000,127164,1564612,6216250,79310,58695,,,1649314,20976019,13214,427240,667502,26171383,,,46,210,3625942,65442000,160170,958116,,,27496935,608684041
0,Y,Y,8,华为,02,06,350627,1065.64799999999991,8186.72199999999975,606.730999999999995,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,151.039999999999992,苹果,01,08,350622,1484.14499999999998,7684.9340000000002,111.367999999999995,76,,,,,,,413092,24508461,,,,,168885,1665571,21181,345928,,,,,78518127,4086593050,,,358773,7426585,,,755,1792,145727,950731,52553424,2142912217,590488,3511209,20643001,143371650,13638,1485825,5452277,32623982,24025,112234,,,48021549,49976013,32205,440940,49,681,,,51,859,7482172,39036220,390397,238144,81,522,286489871,23528093433
0,Y,Y,0.450000000000000011,华禹,03,16,"""""",631.761999999999944,7691.35699999999997,78.2379999999999995,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,N,Y,22,BADILONG,01,09,350681,2090.33300000000008,1384.55600000000004,57.4440000000000026,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42510,1255892,,,,,,,,,,,1088100,292865,,,,,1909,6479,,,,,,,590554,1376058,,,,,4204,126625
0,Y,Y,177.030000000000001,苹果,02,10,512222,837.75,3456.47499999999991,187.650000000000006,40,,,,,,,,,,,,,,,0,40,,,,,,,,,4959,112850,,,,,934651,3185436,1373250,8543023,47,151,,,,,12160185,559671851,,,,,63225,2996993,141616,108384,,,,,,,666368,698131,161,144687,,,11252197,424113140
0,Y,Y,19.8999999999999986,欧珀,01,07,350681,327.076999999999998,2600.23100000000022,183.076999999999998,13,,,,,,,,,,,,,109,812,,,,,,,515,2379,,,,,,,,,0,322,235744,45780,363321,12208,,,,,2419346,5348096,,,,,38099,34153,1001,97426,3000,820,,,,,1400445,8767799,43744,6600,30000,10443,7760200,272525949
0,Y,Y,59.8800000000000026,欧珀,02,10,350582,2026.71800000000007,11279.9740000000002,347.35899999999998,39,,,,,,,74367,49211,,,7663,9918,684103,2490340,488264,9520760,,,,,361168,751709,,,8776,4651,,,374,148015,23715,432366,4476329,50223025,3007991,608982,158974,40532,,,17754784,96692751,69532,127874,934,2019,3262457,18139531,873509,4143109,3633738,14661251,,,7000,280,8427468,71266905,68959,154034,45,479,64282041,423344192
0,Y,Y,96.5999999999999943,苹果,02,06,350629,895.687999999999988,6697.20499999999993,117.804000000000002,112,,,,,,,100837,5287424,,,,,278906,40250834,45367,8596,,,,,2058827,62107866,,,529896,355555,,,,,745164,26059535,18952815,407835552,6140159,79088951,1051001,22710272,3,462,14348337,502824536,105707,84182,,,3332289,19733336,99522,1408604,79874,318836,,,1,263,4395139,62458606,336230,14885412,,,53106554,2804431073
0,,,,,,,,400.5,2549,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,82,维沃,02,09,350206,,,,,,,,,,,,,,,,,,,6,790,,,,,,,,,,,,,,,,,205,120973,,,2000,1807,,,,,,,,,200000,284252,,,,,,,,,194,1768,,,,,686114,12672675
0,N,Y,45.1300000000000026,欧珀,02,12,350582,1962.1579999999999,19394.6320000000014,40,19,,,,,,,,,,,,,2705,616,,,,,,,1255896,4573271,,,321442,158623,,,,,54303,351035,29832,41360,185000,8868,1534844,12574913,,,4156300,9527355,,,,,400,17344,314756,104031,,,,,99000,204,174540,3077851,,,,,6706110,97215319
0,,,,,,,,522.197000000000003,2974.88500000000022,84.769999999999996,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,30.5,欧珀,01,15,152301,305.646000000000015,1310.34500000000003,205.912000000000006,113,,,,,,,170,240,,,,,53633,10550317,,,,,,,3259852,43857717,,,79334,40543,,,,,13844,681306,554657,3761700,441465,37921,1564847,11394498,,,7680788,23951966,58025,27610,,,1043968,648878,515430,1214514,786304,4291421,,,,,3415643,66952086,5079,347061,0,52,21685682,1183971762
0,Y,Y,165,苹果,01,12,350204,1215.904,4802.85499999999956,242.590000000000003,83,,,,,,,,,,,,,396,9250,,,,,,,8,640,,,,,,,1,275,,,5638,92538,6830557,3219105,,,,,178471,306995,,,,,1242611,1814324,380,6755,35858,43252,,,,,364688,779188,,,0,84,1078698,59810567
0,Y,Y,29.1000000000000014,华为,01,10,350204,790.119000000000028,3716.57099999999991,136.713999999999999,84,,,,,,,76620,45441,,,,,371612,5675512,665,27863,,,,,8504205,66385128,,,219694,14266986,,,,,261573,926331,2250864,25305581,1068131,73449311,129402,79254,47000,187393,1358981,2588504,817308,301396,,,52822758,35782554,1050254,2281177,49678,866279,,,,,3927809,38182463,56,934,38166,597811,29886692,1044480513
0,Y,Y,118.950000000000003,苹果,01,07,350204,2192.40000000000009,11512.8670000000002,24.2830000000000013,60,,,1,406,,,2534951,27113485,,,,,2139794,112404530,3428,9226,,,,,4702619,679760946,,,10602,61099,,,,,4664866,27377736,11215224,340607508,3213387,87075162,548162,12894371,263001,35216,6249436,52045520,212825,554181,,,25099112,17271968,550204,85769,3,640,,,2012917,29506760,4441758,31120221,787536,11228884,19,120,413507603,33330571495
0,N,N,92,苹果,01,05,350622,550.66700000000003,3436.30299999999988,372.485000000000014,33,,,,,,,421,710,,,,,134168,63806,28043,14746,,,1024554,12387606,2311478,87105419,,,612650,5079944,,,41326,1402,416170,1486029,19763491,997630831,1429769,43597756,308733,11964062,334875,7033157,5098799,77159063,1611860,5468681,19000,4524350,120762918,784609213,367050,1366209,,,,,668,24846,8850093,77898757,423315,25350674,,,331536126,18649489262
0,Y,Y,42.6799999999999997,小米,02,09,130206,2320.45499999999993,2682.66699999999992,140.121000000000009,33,,,,,,,2152,4424,,,,,159404,6983611,274,3025,,,,,223055,1602978,,,55822888,50056951,,,,,144843,25232489,1134,8196,149460,430110,950505,16474558,,,36896447,44592248,395968,159572,,,260,839,135,887,,,,,2,253,283571,129261,185000,4131188,,,9556807,139630488
0,N,Y,36.5,"""""",01,07,350583,978.211999999999989,2474.96199999999999,202.961999999999989,104,,,,,,,16111,1157,,,,,334,5183,,,,,,,,,,,39938,10342,,,,,172880,219272,281,2730,,,,,,,90607,16331,,,,,859,2396,64,236,,,,,,,26,384,,,,,1738982,25693505
0,Y,Y,142.300000000000011,苹果,01,06,410726,645.227999999999952,5328.43599999999969,62.286999999999999,101,,,,,,,1748276,33926060,,,3700,2318,183594,9694159,,,,,,,2988112,8429597,,,996024,29897013,,,440,8564,3682526,90397141,19455748,632547410,5591798,21320276,11414,516448,461630,209887,47157245,900881548,81955,112064,,,78695954,857513669,4469561,39610840,516000,3094565,361,9159,1,382,4595165,45116754,1131702,4515860,94379,1233552,215518419,14948493183
0,Y,Y,187,美图,02,06,350628,2109.125,28328.875,44.625,8,,,,,575,8643,,,,,,,173984,214067,120,6566,,,,,501389,8786966,,,1921591,1608614,,,131,474,2614676,673765,7075315,349545404,3850462,60772071,96636,3739157,,,13744966,70998804,150233,703205,,,32213105,83664392,1795354,9889444,,,,,450550,12385704,8110736,391307305,16801,5484,,,81836656,4875808274
0,Y,Y,86,维沃,01,09,350702,2210.70600000000013,9918.11800000000039,73.4710000000000036,68,,,,,,,454113,52821,,,1,419,3147462,138921349,485469,3852768,,,,,1919889,21928775,,,605806,846015,79705,31770,3053,1907192,341831,14460102,8699462,540127422,375893,1349259,1035173,6898910,13000,233312,9059981,17707907,208142,1056038,,,27307475,101125042,3366142,5939472,3489474,110171263,,,545960,342431,35701155,20701779,389023,238405,2,492,185049460,7162796038
